"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"WHMeanor";"WH Meanor";"119092676";"636673922893783040";"/WHMeanor/status/636673922893783040";"2015-08-26 22:57:46";1440629866;"IBMzSystems http://bit.ly/1MMmLQO  I updated my-Ibm Watson-Url-Iot-Site #ibmnavigation #rp #ibmwatson #robonaut #fcc #rpx #cnn #iot #Linux";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IBMzSystems <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1MMmLQO"" dir=""ltr"" href=""http://t.co/ZGrpC1cWUU"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1MMmLQO""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1MMmLQO</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> I updated my-Ibm Watson-Url-Iot-Site <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ibmnavigation?src=hash""><s>#</s><b>ibmnavigation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rp?src=hash""><s>#</s><b>rp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ibmwatson?src=hash""><s>#</s><b><strong>ibmwatson</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/robonaut?src=hash""><s>#</s><b>robonaut</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fcc?src=hash""><s>#</s><b>fcc</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rpx?src=hash""><s>#</s><b>rpx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cnn?src=hash""><s>#</s><b>cnn</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iot?src=hash""><s>#</s><b>iot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Linux?src=hash""><s>#</s><b>Linux</b></a></p>";"['http://bit.ly/1MMmLQO']";"['ibmnavigation', 'rp', 'ibmwatson', 'robonaut', 'fcc', 'rpx', 'cnn', 'iot', 'Linux']";False;"[]";"";0;0;0;False;False;"";"[]"
"Inthehighest1";"rp- on.fb.me/sAIX7I";"494465036";"636673448509501441";"/Inthehighest1/status/636673448509501441";"2015-08-26 22:55:53";1440629753;"@IBMzSystems http://bit.ly/1MMmLQO  I updated my-Ibm Watson-Url-Iot-Site #ibmnavigation #rp #ibmwatson #robonaut #fcc #rpx #cnn #iot #Linux";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">@IBMzSystems <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1MMmLQO"" dir=""ltr"" href=""http://t.co/PHVUeNcovD"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1MMmLQO""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1MMmLQO</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> I updated my-Ibm Watson-Url-Iot-Site <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ibmnavigation?src=hash""><s>#</s><b>ibmnavigation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rp?src=hash""><s>#</s><b>rp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ibmwatson?src=hash""><s>#</s><b><strong>ibmwatson</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/robonaut?src=hash""><s>#</s><b>robonaut</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fcc?src=hash""><s>#</s><b>fcc</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rpx?src=hash""><s>#</s><b>rpx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cnn?src=hash""><s>#</s><b>cnn</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iot?src=hash""><s>#</s><b>iot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Linux?src=hash""><s>#</s><b>Linux</b></a></p>";"['http://bit.ly/1MMmLQO']";"['ibmnavigation', 'rp', 'ibmwatson', 'robonaut', 'fcc', 'rpx', 'cnn', 'iot', 'Linux']";False;"[]";"";2;0;0;False;True;"636244541780135937";"[{'screen_name': 'IBMZ', 'user_id': '16176456'}]"
"KateDTuttle";"Kate Tuttle";"2838262417";"636672741459034112";"/KateDTuttle/status/636672741459034112";"2015-08-26 22:53:05";1440629585;"RT Perficient_HC ""#IBMWatson Content Analytics: Discover Hidden Value in Your Unstructured Data, an On-demand Webinar  …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT Perficient_HC ""<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a> Content Analytics: Discover Hidden Value in Your Unstructured Data, an On-demand Webinar  …</p>";"[]";"['IBMWatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"Perficient_HC";"Perficient Healthcare";"76959901";"636670759306457088";"/Perficient_HC/status/636670759306457088";"2015-08-26 22:45:12";1440629112;"#IBMWatson Content Analytics: Discover Hidden Value in Your Unstructured Data, an On-demand Webinar  http://buff.ly/1RQUOXo  #EMR";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a> Content Analytics: Discover Hidden Value in Your Unstructured Data, an On-demand Webinar  <a class=""twitter-timeline-link"" data-expanded-url=""http://buff.ly/1RQUOXo"" dir=""ltr"" href=""http://t.co/FfdFF3oMY9"" rel=""nofollow noopener"" target=""_blank"" title=""http://buff.ly/1RQUOXo""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">buff.ly/1RQUOXo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EMR?src=hash""><s>#</s><b>EMR</b></a></p>";"['http://buff.ly/1RQUOXo']";"['IBMWatson', 'EMR']";False;"[]";"";0;1;0;False;False;"";"[]"
"devpanchwagh";"Dev Panchwagh";"61259122";"636669632674291712";"/devpanchwagh/status/636669632674291712";"2015-08-26 22:40:43";1440628843;"How #IBMWatson could save your #FantasyFootball season this year: http://www.ibmbpnetwork.com/blog/ibm-watson-could-save-your-fantasy-football-season …pic.twitter.com/cUQaVlokY1";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a> could save your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FantasyFootball?src=hash""><s>#</s><b>FantasyFootball</b></a> season this year: <a class=""twitter-timeline-link"" data-expanded-url=""http://www.ibmbpnetwork.com/blog/ibm-watson-could-save-your-fantasy-football-season"" dir=""ltr"" href=""http://t.co/61keNX3Qim"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.ibmbpnetwork.com/blog/ibm-watson-could-save-your-fantasy-football-season""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">ibmbpnetwork.com/blog/ibm-watso</span><span class=""invisible"">n-could-save-your-fantasy-football-season</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/cUQaVlokY1"">pic.twitter.com/cUQaVlokY1</a></p>";"['http://www.ibmbpnetwork.com/blog/ibm-watson-could-save-your-fantasy-football-season']";"['IBMWatson', 'FantasyFootball']";True;"['https://pbs.twimg.com/media/CNXnqDpUYAEBPax.jpg']";"";1;0;0;False;False;"";"[]"
"Agile_BI";"Agile BI";"3145435776";"636660869703856129";"/Agile_BI/status/636660869703856129";"2015-08-26 22:05:54";1440626754;"#PowerBI #Tableau #QlikView or #IBMWatson-Which is the easiest program to make presentations for marketing&sales team?http://buff.ly/1K4ja1t ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PowerBI?src=hash""><s>#</s><b>PowerBI</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tableau?src=hash""><s>#</s><b>Tableau</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/QlikView?src=hash""><s>#</s><b>QlikView</b></a> or <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a>-Which is the easiest program to make presentations for marketing&amp;sales team?<a class=""twitter-timeline-link"" data-expanded-url=""http://buff.ly/1K4ja1t"" dir=""ltr"" href=""http://t.co/fl1GsklP50"" rel=""nofollow noopener"" target=""_blank"" title=""http://buff.ly/1K4ja1t""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">buff.ly/1K4ja1t</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://buff.ly/1K4ja1t']";"['PowerBI', 'Tableau', 'QlikView', 'IBMWatson']";False;"[]";"";2;0;0;False;False;"";"[]"
"Alex_de_Miguel";"Alejandro de Miguel";"306705939";"636657233133215744";"/Alex_de_Miguel/status/636657233133215744";"2015-08-26 21:51:27";1440625887;"RT IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features #IBMwatson http://ow.ly/Rpvf5 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/Rpvf5"" dir=""ltr"" href=""http://t.co/XfdOvmQtqs"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/Rpvf5""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/Rpvf5</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://ow.ly/Rpvf5']";"['IBMwatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"AliciaVRuiz";"Alicia Ruiz Calle";"2785258672";"636656494226874368";"/AliciaVRuiz/status/636656494226874368";"2015-08-26 21:48:31";1440625711;"IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features #IBMwatson http://ow.ly/Rpvf5 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/Rpvf5"" dir=""ltr"" href=""http://t.co/YZwkfJfzps"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/Rpvf5""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/Rpvf5</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://ow.ly/Rpvf5']";"['IBMwatson']";False;"[]";"";0;0;1;True;False;"";"[]"
"YashihWu";"Yashih Wu";"2409456481";"636656136809263104";"/YashihWu/status/636656136809263104";"2015-08-26 21:47:06";1440625626;"IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features #IBMwatson http://ow.ly/Rpvf5 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/Rpvf5"" dir=""ltr"" href=""http://t.co/47FrjyWSL4"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/Rpvf5""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/Rpvf5</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://ow.ly/Rpvf5']";"['IBMwatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"Five_Star_HR";"Matthew S Rosenfield";"3307143375";"636655174342172672";"/Five_Star_HR/status/636655174342172672";"2015-08-26 21:43:16";1440625396;"Tester - Language/Linguistic Specialist in Ireland 
Jobs at #IBMWatson  JobID: WAT-0787821
http://rfer.us/IBEvTy1L59 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tester - Language/Linguistic Specialist in Ireland 
Jobs at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a>  JobID: WAT-0787821
<a class=""twitter-timeline-link"" data-expanded-url=""http://rfer.us/IBEvTy1L59"" dir=""ltr"" href=""http://t.co/lI5BGRUxqi"" rel=""nofollow noopener"" target=""_blank"" title=""http://rfer.us/IBEvTy1L59""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">rfer.us/IBEvTy1L59</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://rfer.us/IBEvTy1L59']";"['IBMWatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"CharlesKreitler";"Charles Kreitler";"1120141856";"636655059745525760";"/CharlesKreitler/status/636655059745525760";"2015-08-26 21:42:49";1440625369;"IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features #IBMwatson http://ow.ly/Rpvf5 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/Rpvf5"" dir=""ltr"" href=""http://t.co/y6U68m4n2a"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/Rpvf5""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/Rpvf5</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://ow.ly/Rpvf5']";"['IBMwatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"erbon";"Hugo Nobre";"38620435";"636654407879389184";"/erbon/status/636654407879389184";"2015-08-26 21:40:13";1440625213;"RT IBMWatson ""RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features #IBMwatson http://ow.ly/Rpvf5 """;"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT IBMWatson ""RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/Rpvf5"" dir=""ltr"" href=""http://t.co/bBDqFcUpUI"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/Rpvf5""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/Rpvf5</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>""</p>";"['http://ow.ly/Rpvf5']";"['IBMwatson']";False;"[]";"";0;0;1;True;False;"";"[]"
"Jalinbp";"Begoña Pastor Irigoy";"1229445433";"636653795594911744";"/Jalinbp/status/636653795594911744";"2015-08-26 21:37:47";1440625067;"RT IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features #IBMwatson http://ow.ly/Rpvf5 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT IBMWatson: RT developerWorks: Watson Explorer V11 is loaded with developer-friendly features <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/Rpvf5"" dir=""ltr"" href=""http://t.co/7D35OSVq4L"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/Rpvf5""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/Rpvf5</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://ow.ly/Rpvf5']";"['IBMwatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"IBMDeveloper";"IBM Developer";"16362921";"636652030304616448";"/IBMDeveloper/status/636652030304616448";"2015-08-26 21:30:47";1440624647;"Watson Explorer V11 is loaded with developer-friendly features #IBMwatson http://ow.ly/Rpvf5 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Watson Explorer V11 is loaded with developer-friendly features <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ow.ly/Rpvf5"" dir=""ltr"" href=""http://t.co/WslAg3aXVD"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/Rpvf5""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/Rpvf5</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://ow.ly/Rpvf5']";"['IBMwatson']";False;"[]";"";9;16;1;True;False;"";"[]"
"JulianSmallman";"Julian Smallman";"75242864";"883466747436818432";"/JulianSmallman/status/883466747436818432";"2017-07-07 23:24:21";1499469861;"Save the Date -13 Sept and join us in Boston/Cambridge at the #IBMWatson Data Platform Developer Day! https://ibm.biz/Bdi8yj ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Save the Date -13 Sept and join us in Boston/Cambridge at the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a> Data Platform Developer Day! <a class=""twitter-timeline-link"" data-expanded-url=""https://ibm.biz/Bdi8yj"" dir=""ltr"" href=""https://t.co/egjWjoWSav"" rel=""nofollow noopener"" target=""_blank"" title=""https://ibm.biz/Bdi8yj""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ibm.biz/Bdi8yj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://ibm.biz/Bdi8yj']";"['IBMWatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"FarandWidecom";"Far & Wide";"974356729856053248";"1067503008752185345";"/FarandWidecom/status/1067503008752185345";"2018-11-27 19:38:45";1543347525;"How many of these have you ever been to?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How many of these have you ever been to?</p>";"[]";"[]";False;"[]";"";196;42;25;True;False;"";"[]"
"cabanes";"Alex Cabanes";"27745183";"883466536157159424";"/cabanes/status/883466536157159424";"2017-07-07 23:23:30";1499469810;"Save the Date -13 Sept and join us in Boston/Cambridge at the #IBMWatson Data Platform Developer Day! https://ibm.biz/Bdi8yj ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Save the Date -13 Sept and join us in Boston/Cambridge at the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a> Data Platform Developer Day! <a class=""twitter-timeline-link"" data-expanded-url=""https://ibm.biz/Bdi8yj"" dir=""ltr"" href=""https://t.co/fOiJWPTeul"" rel=""nofollow noopener"" target=""_blank"" title=""https://ibm.biz/Bdi8yj""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ibm.biz/Bdi8yj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://ibm.biz/Bdi8yj']";"['IBMWatson']";False;"[]";"";0;0;0;False;False;"";"[]"
"agallmei";"Andreas Gallmeister";"560254721";"883465742515130368";"/agallmei/status/883465742515130368";"2017-07-07 23:20:21";1499469621;"Save the Date -13 Sept and join us in Boston/Cambridge at the #IBMWatson Data Platform Developer Day! https://ibm.biz/Bdi8yj ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Save the Date -13 Sept and join us in Boston/Cambridge at the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a> Data Platform Developer Day! <a class=""twitter-timeline-link"" data-expanded-url=""https://ibm.biz/Bdi8yj"" dir=""ltr"" href=""https://t.co/eBLNnPYvw0"" rel=""nofollow noopener"" target=""_blank"" title=""https://ibm.biz/Bdi8yj""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ibm.biz/Bdi8yj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://ibm.biz/Bdi8yj']";"['IBMWatson']";False;"[]";"";1;0;0;False;False;"";"[]"
"IBMPartners";"IBM Partners";"40898793";"883465680569368580";"/IBMPartners/status/883465680569368580";"2017-07-07 23:20:06";1499469606;"Save the Date -13 Sept and join us in Boston/Cambridge at the #IBMWatson Data Platform Developer Day! https://ibm.biz/Bdi8yj ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Save the Date -13 Sept and join us in Boston/Cambridge at the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMWatson?src=hash""><s>#</s><b><strong>IBMWatson</strong></b></a> Data Platform Developer Day! <a class=""twitter-timeline-link"" data-expanded-url=""https://ibm.biz/Bdi8yj"" dir=""ltr"" href=""https://t.co/65IkcHJfPR"" rel=""nofollow noopener"" target=""_blank"" title=""https://ibm.biz/Bdi8yj""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ibm.biz/Bdi8yj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://ibm.biz/Bdi8yj']";"['IBMWatson']";False;"[]";"";1;0;0;False;False;"";"[]"
"andi_staub";"Andreas Staub";"298704683";"883452663073054724";"/andi_staub/status/883452663073054724";"2017-07-07 22:28:23";1499466503;"#AI – A Shift From Traditional to Intelligent Experiences

#fintech #Insurtech #IBMwatson #BigData #HealthTech
http://bit.ly/2tqTTed pic.twitter.com/W0vb5MAMMH";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AI?src=hash""><s>#</s><b>AI</b></a> – A Shift From Traditional to Intelligent Experiences

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fintech?src=hash""><s>#</s><b>fintech</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Insurtech?src=hash""><s>#</s><b>Insurtech</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IBMwatson?src=hash""><s>#</s><b><strong>IBMwatson</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BigData?src=hash""><s>#</s><b>BigData</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HealthTech?src=hash""><s>#</s><b>HealthTech</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2tqTTed"" dir=""ltr"" href=""https://t.co/zNSdaPl4V5"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2tqTTed""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2tqTTed</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/W0vb5MAMMH"">pic.twitter.com/W0vb5MAMMH</a></p>";"['http://bit.ly/2tqTTed']";"['AI', 'fintech', 'Insurtech', 'IBMwatson', 'BigData', 'HealthTech']";True;"['https://pbs.twimg.com/media/DEKng8YXYAALMBS.jpg']";"";9;8;0;False;False;"";"[]"
